text,label
"From: Zenith Cloud <no-reply@account-alert.click>
Subject: Security Alert - Unusual Login Detected
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://account-alert.click/secure to restore access.

Ref ID: 396451",phishing
"From: Orbit Retail <no-reply@company.com>
Subject: Welcome to Our Service!
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://company.com/verify

Best,
Alex",safe
"From: Vantage Systems <no-reply@login-confirm.tk>
Subject: Action Required: Verify Your Identity Now
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at https://login-confirm.tk/account.

Ref ID: 922615

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@account-alert.click>
Subject: Action Required: Verify Your Identity Now
IMPORTANT: Your tax refund of $2710 is pending. Provide your bank details at http://account-alert.click/confirm to receive the deposit immediately.

Ref ID: 774652

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@secure-verify.info>
Subject: Security Alert - Unusual Login Detected
IMPORTANT: Your tax refund of $2476 is pending. Provide your bank details at https://secure-verify.info/account to receive the deposit immediately.",phishing
"From: Orbit Retail <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://teamhub.net/confirm

Best,
Alex",safe
"From: Bluepeak Telecom <no-reply@login-confirm.tk>
Subject: Your Password Has Expired - Reset Immediately
IMPORTANT: Your tax refund of $1934 is pending. Provide your bank details at http://login-confirm.tk/secure to receive the deposit immediately.

Our security team requires immediate confirmation.",phishing
"From: Northbridge Bank <no-reply@billing-check.click>
Subject: Your Password Has Expired - Reset Immediately
Dear Michael, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: https://billing-check.click/login

Ref ID: 302127

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@workspace.io>
Subject: Meeting Reminder: Project Sync Tomorrow
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.workspace.io/account

Best regards,
Sarah",safe
"From: Bluepeak Telecom <no-reply@company.com>
Subject: Your Order Has Shipped
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.company.com/verify

Ref ID: 420863

Regards,
Customer Support",safe
"From: Meridian Health <no-reply@secure-verify.info>
Subject: Final Notice: Account Deactivation Pending
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://www.secure-verify.info/verify to restore access.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Northbridge Bank <no-reply@company.com>
Subject: Welcome to Our Service!
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.company.com/update

Cheers,
Mike",safe
"From: Zenith Cloud <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://orgmail.com/account

Best regards,
Sarah",safe
"From: Northbridge Bank <no-reply@company.com>
Subject: Your Order Has Shipped
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://company.com/login

Best,
Alex",safe
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: Your Password Has Expired - Reset Immediately
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: https://www.login-confirm.tk/update

Ref ID: 185544

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@support-update.xyz>
Subject: Payment Failed - Update Your Billing Info
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://support-update.xyz/update.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Zenith Cloud <no-reply@support-update.xyz>
Subject: Your Password Has Expired - Reset Immediately
Dear Sarah, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://194.32.23.180/update

Ref ID: 925115

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@company.com>
Subject: Welcome to Our Service!
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://company.com/login

Ref ID: 879243

Best regards,
Sarah",safe
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Reminder: Dentist Appointment on Friday
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.teamhub.net/login

Best,
Alex",safe
"From: Northbridge Bank <no-reply@company.com>
Subject: Reminder: Dentist Appointment on Friday
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://company.com/update

Cheers,
Mike",safe
"From: Meridian Health <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://workspace.io/verify

Ref ID: 653007

Best regards,
Sarah",safe
"From: Ivory Logistics <no-reply@company.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.company.com/secure

Ref ID: 510954

Thanks,
The Team",safe
"From: Bluepeak Telecom <no-reply@login-confirm.tk>
Subject: Confirm Your Bank Details to Avoid Suspension
IMPORTANT: Your tax refund of $429 is pending. Provide your bank details at https://www.login-confirm.tk/confirm to receive the deposit immediately.

Ref ID: 133659

Our security team requires immediate confirmation.",phishing
"From: Zenith Cloud <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://orgmail.com/update

Best regards,
Sarah",safe
"From: Ivory Logistics <no-reply@billing-check.click>
Subject: Payment Failed - Update Your Billing Info
Your account has been temporarily suspended due to unusual activity. Please login immediately at https://billing-check.click/account to restore access.

Ref ID: 990844",phishing
"From: Cascade Airlines <no-reply@teamhub.net>
Subject: Reminder: Dentist Appointment on Friday
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://teamhub.net/secure

Ref ID: 528436

Best regards,
Sarah",safe
"From: Orbit Retail <no-reply@company.com>
Subject: Invoice #4521 for Your Recent Purchase
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://company.com/verify

Ref ID: 806242

Best regards,
Sarah",safe
"From: Orbit Retail <no-reply@account-alert.click>
Subject: You Have Won a Prize! Claim Now
Your mailbox has exceeded its storage limit. Click http://account-alert.click/verify now to upgrade your storage and avoid losing your emails permanently.",phishing
"From: Northbridge Bank <no-reply@billing-check.click>
Subject: Action Required: Verify Your Identity Now
Dear Michael, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: https://www.billing-check.click/login",phishing
"From: Northbridge Bank <no-reply@login-confirm.tk>
Subject: Urgent: Your Account Will Be Suspended
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://login-confirm.tk/verify.

Our security team requires immediate confirmation.",phishing
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Your Order Has Shipped
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.teamhub.net/secure

Thanks,
The Team",safe
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Invoice #4521 for Your Recent Purchase
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.teamhub.net/login

Regards,
Customer Support",safe
"From: Orbit Retail <no-reply@secure-verify.info>
Subject: Your Password Has Expired - Reset Immediately
We were unable to process your last payment. Update your billing information urgently at http://www.secure-verify.info/verify to avoid service interruption.

Ref ID: 766563

Our security team requires immediate confirmation.",phishing
"From: Orbit Retail <no-reply@orgmail.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.orgmail.com/update

Ref ID: 608307

Best regards,
Sarah",safe
"From: Zenith Cloud <no-reply@company.com>
Subject: Your Flight Itinerary Confirmation
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://company.com/login

Regards,
Customer Support",safe
"From: Vantage Systems <no-reply@login-confirm.tk>
Subject: Urgent: Your Account Will Be Suspended
Congratulations! You have been selected to receive a $999 gift card. Claim your reward now by visiting https://www.login-confirm.tk/update before it expires.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Ivory Logistics <no-reply@orgmail.com>
Subject: Your Order Has Shipped
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.orgmail.com/login

Best,
Alex",safe
"From: Ivory Logistics <no-reply@billing-check.click>
Subject: Action Required: Verify Your Identity Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://billing-check.click/confirm

Our security team requires immediate confirmation.",phishing
"From: Bluepeak Telecom <no-reply@orgmail.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://orgmail.com/secure

Ref ID: 413048

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@login-confirm.tk>
Subject: Final Notice: Account Deactivation Pending
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://110.110.234.212/verify to restore access.

Ref ID: 534603

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Meridian Health <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://orgmail.com/secure

Best regards,
Sarah",safe
"From: Bluepeak Telecom <no-reply@secure-verify.info>
Subject: Payment Failed - Update Your Billing Info
Your account has been temporarily suspended due to unusual activity. Please login immediately at https://secure-verify.info/update to restore access.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@secure-verify.info>
Subject: You Have Won a Prize! Claim Now
We were unable to process your last payment. Update your billing information urgently at http://secure-verify.info/update to avoid service interruption.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Bluepeak Telecom <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://teamhub.net/account

Thanks,
The Team",safe
"From: Meridian Health <no-reply@login-confirm.tk>
Subject: You Have Won a Prize! Claim Now
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://www.login-confirm.tk/verify.

Ref ID: 371216

This link will expire soon. Act now to avoid losing access.",phishing
"From: Meridian Health <no-reply@account-alert.click>
Subject: Action Required: Verify Your Identity Now
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://account-alert.click/verify

Ref ID: 882169

Our security team requires immediate confirmation.",phishing
"From: Bluepeak Telecom <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.workspace.io/update

Best,
Alex",safe
"From: Orbit Retail <no-reply@login-confirm.tk>
Subject: Urgent: Your Account Will Be Suspended
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://113.231.127.25/verify

Ref ID: 164664

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@billing-check.click>
Subject: Confirm Your Bank Details to Avoid Suspension
IMPORTANT: Your tax refund of $1212 is pending. Provide your bank details at http://billing-check.click/verify to receive the deposit immediately.

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@secure-verify.info>
Subject: Your Password Has Expired - Reset Immediately
We noticed a login attempt from a new location. If this wasn't you, secure your account right away at http://www.secure-verify.info/confirm.",phishing
"From: Zenith Cloud <no-reply@login-confirm.tk>
Subject: Confirm Your Bank Details to Avoid Suspension
Dear User, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: https://login-confirm.tk/verify

Ref ID: 254887

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.workspace.io/update

Cheers,
Mike",safe
"From: Orbit Retail <no-reply@orgmail.com>
Subject: Your Order Has Shipped
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.orgmail.com/account

Best,
Alex",safe
"From: Orbit Retail <no-reply@workspace.io>
Subject: Welcome to Our Service!
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://workspace.io/confirm

Thanks,
The Team",safe
"From: Cascade Airlines <no-reply@account-alert.click>
Subject: Action Required: Verify Your Identity Now
Congratulations! You have been selected to receive a $500 gift card. Claim your reward now by visiting http://100.136.203.21/update before it expires.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Vantage Systems <no-reply@teamhub.net>
Subject: Your Order Has Shipped
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.teamhub.net/account

Ref ID: 955604

Best regards,
Sarah",safe
"From: Northbridge Bank <no-reply@company.com>
Subject: Invoice #4521 for Your Recent Purchase
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://company.com/login

Ref ID: 746781

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@orgmail.com>
Subject: Your Flight Itinerary Confirmation
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.orgmail.com/login

Regards,
Customer Support",safe
"From: Cascade Airlines <no-reply@secure-verify.info>
Subject: Final Notice: Account Deactivation Pending
IMPORTANT: Your tax refund of $1698 is pending. Provide your bank details at http://190.32.52.205/verify to receive the deposit immediately.

Ref ID: 579776

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Cascade Airlines <no-reply@company.com>
Subject: Your Monthly Newsletter
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.company.com/update

Best regards,
Sarah",safe
"From: Zenith Cloud <no-reply@workspace.io>
Subject: Meeting Reminder: Project Sync Tomorrow
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.workspace.io/confirm

Ref ID: 740405

Regards,
Customer Support",safe
"From: Northbridge Bank <no-reply@company.com>
Subject: Meeting Reminder: Project Sync Tomorrow
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://www.company.com/confirm

Ref ID: 903398

Cheers,
Mike",safe
"From: Zenith Cloud <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://teamhub.net/update

Cheers,
Mike",safe
"From: Cascade Airlines <no-reply@workspace.io>
Subject: Your Flight Itinerary Confirmation
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://workspace.io/secure

Ref ID: 726667

Cheers,
Mike",safe
"From: Cascade Airlines <no-reply@orgmail.com>
Subject: Your Order Has Shipped
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://www.orgmail.com/confirm

Best regards,
Sarah",safe
"From: Zenith Cloud <no-reply@teamhub.net>
Subject: Meeting Reminder: Project Sync Tomorrow
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://teamhub.net/login

Regards,
Customer Support",safe
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Invoice #4521 for Your Recent Purchase
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://teamhub.net/secure

Ref ID: 824248

Best regards,
Sarah",safe
"From: Bluepeak Telecom <no-reply@support-update.xyz>
Subject: Confirm Your Bank Details to Avoid Suspension
Congratulations! You have been selected to receive a $250 gift card. Claim your reward now by visiting http://support-update.xyz/account before it expires.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Meridian Health <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.teamhub.net/secure

Cheers,
Mike",safe
"From: Bluepeak Telecom <no-reply@secure-verify.info>
Subject: Your Password Has Expired - Reset Immediately
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://www.secure-verify.info/verify

This link will expire soon. Act now to avoid losing access.",phishing
"From: Ivory Logistics <no-reply@company.com>
Subject: Weekly Team Standup Notes
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://company.com/confirm

Best regards,
Sarah",safe
"From: Vantage Systems <no-reply@secure-verify.info>
Subject: You Have Won a Prize! Claim Now
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://www.secure-verify.info/secure to restore access.

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@billing-check.click>
Subject: Urgent: Your Account Will Be Suspended
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: https://www.billing-check.click/update

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: Security Alert - Unusual Login Detected
Congratulations! You have been selected to receive a $500 gift card. Claim your reward now by visiting http://113.94.95.164/secure before it expires.

Ref ID: 743937

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@company.com>
Subject: Invoice #4521 for Your Recent Purchase
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://company.com/confirm

Thanks,
The Team",safe
"From: Zenith Cloud <no-reply@orgmail.com>
Subject: Weekly Team Standup Notes
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://orgmail.com/update

Ref ID: 200932

Best,
Alex",safe
"From: Cascade Airlines <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://teamhub.net/account

Best regards,
Sarah",safe
"From: Cascade Airlines <no-reply@company.com>
Subject: Your Order Has Shipped
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.company.com/login

Ref ID: 193982

Thanks,
The Team",safe
"From: Northbridge Bank <no-reply@teamhub.net>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://teamhub.net/login

Best regards,
Sarah",safe
"From: Cascade Airlines <no-reply@support-update.xyz>
Subject: Security Alert - Unusual Login Detected
IMPORTANT: Your tax refund of $2155 is pending. Provide your bank details at http://www.support-update.xyz/login to receive the deposit immediately.

Ref ID: 360096

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Ivory Logistics <no-reply@company.com>
Subject: Welcome to Our Service!
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.company.com/secure

Best regards,
Sarah",safe
"From: Orbit Retail <no-reply@workspace.io>
Subject: Welcome to Our Service!
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/login

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@support-update.xyz>
Subject: Action Required: Verify Your Identity Now
Dear User, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://76.161.201.180/verify

This link will expire soon. Act now to avoid losing access.",phishing
"From: Zenith Cloud <no-reply@workspace.io>
Subject: Reminder: Dentist Appointment on Friday
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/update

Ref ID: 202444

Best,
Alex",safe
"From: Northbridge Bank <no-reply@workspace.io>
Subject: Your Monthly Newsletter
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.workspace.io/verify

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@support-update.xyz>
Subject: Confirm Your Bank Details to Avoid Suspension
Dear Liam, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: https://support-update.xyz/update

Ref ID: 164879",phishing
"From: Bluepeak Telecom <no-reply@orgmail.com>
Subject: Invoice #4521 for Your Recent Purchase
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.orgmail.com/update

Cheers,
Mike",safe
"From: Bluepeak Telecom <no-reply@workspace.io>
Subject: Invoice #4521 for Your Recent Purchase
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/confirm

Ref ID: 539507

Regards,
Customer Support",safe
"From: Cascade Airlines <no-reply@workspace.io>
Subject: Your Flight Itinerary Confirmation
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.workspace.io/update

Ref ID: 397388

Regards,
Customer Support",safe
"From: Cascade Airlines <no-reply@support-update.xyz>
Subject: Final Notice: Account Deactivation Pending
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: https://support-update.xyz/verify

Our security team requires immediate confirmation.",phishing
"From: Vantage Systems <no-reply@support-update.xyz>
Subject: Action Required: Verify Your Identity Now
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://www.support-update.xyz/login to restore access.

Our security team requires immediate confirmation.",phishing
"From: Northbridge Bank <no-reply@workspace.io>
Subject: Welcome to Our Service!
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://workspace.io/confirm

Ref ID: 237962

Thanks,
The Team",safe
"From: Cascade Airlines <no-reply@company.com>
Subject: Your Order Has Shipped
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://www.company.com/login

Ref ID: 306198

Cheers,
Mike",safe
"From: Ivory Logistics <no-reply@login-confirm.tk>
Subject: Urgent: Your Account Will Be Suspended
We were unable to process your last payment. Update your billing information urgently at http://login-confirm.tk/login to avoid service interruption.",phishing
"From: Meridian Health <no-reply@secure-verify.info>
Subject: Payment Failed - Update Your Billing Info
Dear Sarah, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://secure-verify.info/confirm

Ref ID: 601968",phishing
"From: Vantage Systems <no-reply@secure-verify.info>
Subject: Payment Failed - Update Your Billing Info
We were unable to process your last payment. Update your billing information urgently at http://secure-verify.info/confirm to avoid service interruption.

Our security team requires immediate confirmation.",phishing
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Invoice #4521 for Your Recent Purchase
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.teamhub.net/login

Ref ID: 533648

Cheers,
Mike",safe
"From: Meridian Health <no-reply@teamhub.net>
Subject: Weekly Team Standup Notes
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://teamhub.net/update

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@support-update.xyz>
Subject: Confirm Your Bank Details to Avoid Suspension
Dear Michael, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://support-update.xyz/confirm

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@orgmail.com>
Subject: Your Flight Itinerary Confirmation
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.orgmail.com/confirm

Ref ID: 265603

Cheers,
Mike",safe
"From: Northbridge Bank <no-reply@orgmail.com>
Subject: Welcome to Our Service!
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://orgmail.com/account

Best,
Alex",safe
"From: Ivory Logistics <no-reply@teamhub.net>
Subject: Your Flight Itinerary Confirmation
Hello, thank you for subscribing to our newsletter. Here are this month's top articles and updates from our blog. https://www.teamhub.net/confirm

Ref ID: 721748

Thanks,
The Team",safe
"From: Meridian Health <no-reply@orgmail.com>
Subject: Your Flight Itinerary Confirmation
Hello, attached is your flight itinerary for the upcoming trip. Please check in online 24 hours before departure. https://www.orgmail.com/update

Regards,
Customer Support",safe
"From: Zenith Cloud <no-reply@support-update.xyz>
Subject: Security Alert - Unusual Login Detected
Congratulations! You have been selected to receive a $250 gift card. Claim your reward now by visiting http://support-update.xyz/secure before it expires.

Failure to act within 24 hours will result in permanent suspension.",phishing
"From: Northbridge Bank <no-reply@teamhub.net>
Subject: Your Order Has Shipped
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://teamhub.net/verify

Regards,
Customer Support",safe
"From: Meridian Health <no-reply@support-update.xyz>
Subject: Urgent: Your Account Will Be Suspended
Your account has been temporarily suspended due to unusual activity. Please login immediately at http://www.support-update.xyz/confirm to restore access.",phishing
"From: Vantage Systems <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://orgmail.com/secure

Thanks,
The Team",safe
"From: Meridian Health <no-reply@billing-check.click>
Subject: Security Alert - Unusual Login Detected
We were unable to process your last payment. Update your billing information urgently at http://19.70.170.206/update to avoid service interruption.

Ref ID: 640546

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@login-confirm.tk>
Subject: Confirm Your Bank Details to Avoid Suspension
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: http://login-confirm.tk/account

This link will expire soon. Act now to avoid losing access.",phishing
"From: Orbit Retail <no-reply@billing-check.click>
Subject: Your Password Has Expired - Reset Immediately
Dear Priya, we detected suspicious activity on your account. Click the link below within 24 hours to verify your identity or your account will be locked: http://11.201.43.79/verify

Ref ID: 777308

This link will expire soon. Act now to avoid losing access.",phishing
"From: Meridian Health <no-reply@orgmail.com>
Subject: Your Monthly Newsletter
Good morning everyone, here are the notes from this week's standup. Please add any comments directly in the shared doc. https://orgmail.com/verify

Cheers,
Mike",safe
"From: Orbit Retail <no-reply@teamhub.net>
Subject: Reminder: Dentist Appointment on Friday
Welcome aboard! We're excited to have you join our platform. Feel free to explore your dashboard and reach out if you have questions. https://www.teamhub.net/verify

Ref ID: 215674

Best,
Alex",safe
"From: Zenith Cloud <no-reply@teamhub.net>
Subject: Meeting Reminder: Project Sync Tomorrow
Hi, this is a friendly reminder about your dentist appointment scheduled for Friday at 2pm. Please call if you need to reschedule. https://www.teamhub.net/account

Ref ID: 173807

Cheers,
Mike",safe
"From: Ivory Logistics <no-reply@billing-check.click>
Subject: Security Alert - Unusual Login Detected
This is an automated security notice. Someone tried to access your account from an unrecognized device. Verify it was you here: https://billing-check.click/update

Our security team requires immediate confirmation.",phishing
"From: Cascade Airlines <no-reply@login-confirm.tk>
Subject: You Have Won a Prize! Claim Now
Congratulations! You have been selected to receive a $750 gift card. Claim your reward now by visiting http://www.login-confirm.tk/secure before it expires.

Ref ID: 900185

This link will expire soon. Act now to avoid losing access.",phishing
"From: Northbridge Bank <no-reply@teamhub.net>
Subject: Your Monthly Newsletter
Hello, your order has shipped and is expected to arrive within 3-5 business days. You can track your package using the carrier's website. https://www.teamhub.net/secure

Ref ID: 831396

Regards,
Customer Support",safe
"From: Ivory Logistics <no-reply@workspace.io>
Subject: Reminder: Dentist Appointment on Friday
Hi, your invoice for the recent purchase is attached. Total amount due is listed on the invoice. Let us know if you have any questions. https://www.workspace.io/secure

Regards,
Customer Support",safe
"From: Meridian Health <no-reply@workspace.io>
Subject: Reminder: Dentist Appointment on Friday
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.workspace.io/login

Cheers,
Mike",safe
"From: Meridian Health <no-reply@account-alert.click>
Subject: Final Notice: Account Deactivation Pending
Your mailbox has exceeded its storage limit. Click https://account-alert.click/confirm now to upgrade your storage and avoid losing your emails permanently.

Ref ID: 137034

This link will expire soon. Act now to avoid losing access.",phishing
"From: Cascade Airlines <no-reply@company.com>
Subject: Your Order Has Shipped
Hi team, just a reminder that our project sync is scheduled for tomorrow at 10am. Please review the attached agenda beforehand. https://www.company.com/login

Ref ID: 792956

Best,
Alex",safe
